name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Davies,DEF,Spurs,0.0,0,0,0,0,0.0,571,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.1,0,0.0,0,-134,8,142,4.3,False,0,7
Dragusin,DEF,Spurs,0.0,0,0,0,0,0.0,572,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.0,0,0.0,0,-1,2,3,4.5,False,0,7
Spence,DEF,Spurs,0.0,0,0,0,0,0.0,573,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,1.9,0,0.0,0,-4021,952,4973,4.5,False,0,7
Udogie,DEF,Spurs,0.0,0,0,12,0,13.0,574,0.0,0.0,0.0,0.0,67,1,0,3.7,16.0,2025-10-04T11:30:00Z,90,11,0,0,0,0,7,0,0.6,1,8.0,2,-772,434,1206,4.4,False,0,7
Van de Ven,DEF,Spurs,0.0,0,0,14,0,0.3,575,0.0,0.0,0.0,0.0,67,1,0,1.5,14.8,2025-10-04T11:30:00Z,90,11,0,0,0,0,7,0,32.9,1,0.0,2,-43672,7337,51009,4.8,False,0,7
Phillips,DEF,Spurs,0.0,0,0,0,0,0.0,576,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.0,0,0.0,0,-8,0,8,4.0,False,0,7
Takai,DEF,Spurs,0.0,0,0,0,0,0.0,577,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.1,0,0.0,0,-38,15,53,4.0,False,0,7
Vuskovic,DEF,Spurs,0.0,0,0,0,0,0.0,578,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.5,0,0.0,0,-595,0,595,3.9,False,0,7
Son,MID,Spurs,0.0,0,0,0,0,0.0,579,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.1,0,0.0,0,-53,0,53,8.5,False,0,7
Johnson,MID,Spurs,0.0,0,0,3,0,0.0,580,0.0,0.0,0.0,0.0,67,0,0,0.2,2.0,2025-10-04T11:30:00Z,1,11,0,0,0,0,7,0,3.9,0,0.0,1,-10471,399,10870,6.8,False,0,7
Maddison,MID,Spurs,0.0,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.1,0,0.0,0,-44,23,67,6.9,False,0,7
Kudus,MID,Spurs,0.0,1,3,36,0,12.8,582,0.0,0.0,0.0,0.0,67,1,1,9.5,58.0,2025-10-04T11:30:00Z,89,11,0,0,0,0,7,0,35.3,1,24.0,12,23920,48671,24751,6.8,False,1,7
Kulusevski,MID,Spurs,0.0,0,0,0,0,0.0,583,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.0,0,0.0,0,-10,5,15,6.4,False,0,7
Tel,MID,Spurs,0.0,0,2,28,0,1.3,584,0.0,0.0,0.0,0.0,67,1,1,5.6,33.2,2025-10-04T11:30:00Z,72,11,0,0,0,0,7,0,0.1,1,21.0,9,113,538,425,6.3,False,0,7
Bentancur,MID,Spurs,0.0,0,0,13,0,1.7,585,0.0,0.0,0.0,0.0,67,1,0,1.5,12.2,2025-10-04T11:30:00Z,90,11,0,0,0,0,7,0,0.1,1,1.0,4,476,608,132,5.3,False,0,7
Bergvall,MID,Spurs,0.0,0,0,0,0,0.0,586,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.5,0,0.0,0,-1903,343,2246,5.4,False,0,7
Bissouma,MID,Spurs,0.0,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.0,0,0.0,0,-44,7,51,5.2,False,0,7
Odobert,MID,Spurs,0.0,0,0,8,0,16.5,588,0.0,0.0,0.0,0.0,67,1,0,2.9,8.2,2025-10-04T11:30:00Z,84,11,0,0,0,0,7,0,0.0,1,4.0,2,39,74,35,5.3,False,0,7
Solomon,MID,Spurs,0.0,0,0,0,0,0.0,589,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.0,0,0.0,0,-5,0,5,5.4,False,0,7
Bryan,MID,Spurs,0.0,0,0,0,0,0.0,590,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.0,0,0.0,0,-35,0,35,4.9,False,0,7
Gray,MID,Spurs,0.0,0,0,0,0,0.0,591,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.1,0,0.0,0,-11,129,140,4.8,False,0,7
Moore,MID,Spurs,0.0,0,0,0,0,0.0,592,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.0,0,0.0,0,-4,0,4,5.0,False,0,7
P.M.Sarr,MID,Spurs,0.0,0,0,5,0,0.7,593,0.0,0.0,0.0,0.0,67,0,0,0.7,6.4,2025-10-04T11:30:00Z,17,11,0,0,0,0,7,0,2.0,0,0.0,1,-5544,909,6453,5.0,False,0,7
Min-hyeok,MID,Spurs,0.0,0,0,0,0,0.0,594,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.0,0,0.0,0,-12,0,12,4.5,False,0,7
Olusesi,MID,Spurs,0.0,0,0,0,0,0.0,595,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.2,0,0.0,0,-129,127,256,4.4,False,0,7
Solanke,FWD,Spurs,0.0,0,0,0,0,0.0,596,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,1.0,0,0.0,0,-844,43,887,7.2,False,0,7
Richarlison,FWD,Spurs,0.0,0,0,3,0,0.1,597,0.0,0.0,0.0,0.0,67,0,0,0.5,0.2,2025-10-04T11:30:00Z,16,11,0,0,0,0,7,0,13.0,0,5.0,1,-77042,6350,83392,6.7,False,0,7
Lankshear,FWD,Spurs,0.0,0,0,0,0,0.0,598,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.0,0,0.0,0,-26,0,26,4.5,False,0,7
Scarlett,FWD,Spurs,0.0,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,11,0,0,0,0,7,0,0.6,0,0.0,0,-580,407,987,4.4,False,0,7
Areola,GKP,West Ham,0.0,0,0,9,0,0.0,600,0.0,0.0,0.0,0.0,61,2,0,2.6,25.8,2025-10-04T14:00:00Z,90,1,0,0,0,0,7,3,2.2,1,0.0,2,-502,983,1485,4.3,False,0,7
Foderingham,GKP,West Ham,0.0,0,0,0,0,0.0,601,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.3,0,0.0,0,-454,0,454,4.0,False,0,7
Hegyi,GKP,West Ham,0.0,0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.2,0,0.0,0,-90,30,120,4.0,False,0,7
Diouf,DEF,West Ham,0.0,0,0,0,0,11.5,603,0.0,0.0,0.0,0.0,61,2,0,3.3,21.8,2025-10-04T14:00:00Z,90,1,0,0,0,0,7,0,3.8,1,0.0,3,749,3748,2999,4.4,False,0,7
Emerson,DEF,West Ham,0.0,0,0,0,0,0.0,604,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.1,0,0.0,0,-84,0,84,4.4,False,0,7
Kilman,DEF,West Ham,0.0,0,0,2,0,0.5,605,0.0,0.0,0.0,0.0,61,2,0,2.2,21.0,2025-10-04T14:00:00Z,90,1,0,0,0,0,7,0,0.2,1,0.0,1,-70,84,154,4.4,False,0,7
Mavropanos,DEF,West Ham,0.0,0,0,9,0,0.3,606,0.0,0.0,0.0,0.0,61,2,0,3.8,38.0,2025-10-04T14:00:00Z,90,1,0,0,0,0,7,0,0.1,1,0.0,3,-24,55,79,4.4,False,0,7
N.Aguerd,DEF,West Ham,0.0,0,0,0,0,0.0,607,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.1,0,0.0,0,-58,0,58,4.4,False,0,7
Scarles,DEF,West Ham,0.0,0,0,0,0,0.0,608,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.0,0,0.0,0,-3,25,28,4.4,False,0,7
Todibo,DEF,West Ham,0.0,0,0,0,0,0.0,609,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.1,0,0.0,0,-35,55,90,4.3,False,0,7
Wan-Bissaka,DEF,West Ham,0.0,0,0,-3,0,1.4,610,0.0,0.0,0.0,0.0,61,2,0,1.1,7.2,2025-10-04T14:00:00Z,78,1,0,0,0,0,7,0,6.5,1,2.0,1,-5039,1109,6148,4.3,False,0,7
Casey,DEF,West Ham,0.0,0,0,0,0,0.0,611,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.1,0,0.0,0,-99,0,99,4.0,False,0,7
L.Paquetá,MID,West Ham,0.0,0,0,19,0,31.8,612,0.0,0.0,0.0,0.0,61,2,0,5.7,21.6,2025-10-04T14:00:00Z,90,1,0,0,0,0,7,0,3.1,1,4.0,1,1083,5722,4639,5.9,False,1,7
Souček,MID,West Ham,0.0,0,0,0,0,0.0,613,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.2,0,0.0,0,-60,107,167,5.7,False,0,7
Ward-Prowse,MID,West Ham,0.0,0,0,0,0,0.0,614,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.2,0,0.0,0,-87,167,254,5.7,False,0,7
Summerville,MID,West Ham,0.0,0,0,7,0,3.9,615,0.0,0.0,0.0,0.0,61,2,0,1.8,8.8,2025-10-04T14:00:00Z,90,1,0,0,0,0,7,0,0.1,1,5.0,1,368,571,203,5.5,False,1,7
Álvarez,MID,West Ham,0.0,0,0,0,0,0.0,616,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.1,0,0.0,0,-35,0,35,4.9,False,0,7
Cornet,MID,West Ham,0.0,0,0,0,0,0.0,617,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.0,0,0.0,0,-18,0,18,4.9,False,0,7
G.Rodriguez,MID,West Ham,0.0,0,0,0,0,0.0,618,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.0,0,0.0,0,-4,31,35,4.8,False,0,7
L.Guilherme,MID,West Ham,0.0,0,0,0,0,0.0,619,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.0,0,0.0,0,-5,11,16,4.9,False,0,7
Earthy,MID,West Ham,0.0,0,0,0,0,0.0,620,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.1,0,0.0,0,-97,9,106,4.5,False,0,7
Irving,MID,West Ham,0.0,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.3,0,0.0,0,-227,276,503,4.4,False,0,7
Orford,MID,West Ham,0.0,0,0,0,0,0.0,622,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.1,0,0.0,0,-66,0,66,4.4,False,0,7
Potts,MID,West Ham,0.0,0,0,3,0,0.2,623,0.0,0.0,0.0,0.0,61,1,0,0.2,1.6,2025-10-04T14:00:00Z,29,1,0,0,0,0,7,0,0.7,0,0.0,1,-539,462,1001,4.4,False,0,7
Bowen,FWD,West Ham,0.0,0,0,7,0,10.8,624,0.0,0.0,0.0,0.0,61,2,0,2.1,5.8,2025-10-04T14:00:00Z,90,1,0,0,0,0,7,0,9.0,1,4.0,2,17373,29377,12004,7.8,False,0,7
Füllkrug,FWD,West Ham,0.0,0,0,1,0,0.4,625,0.0,0.0,0.0,0.0,61,1,0,0.7,0.0,2025-10-04T14:00:00Z,60,1,0,0,0,0,7,0,0.8,1,9.0,2,-2857,27,2884,5.7,False,0,7
Marshall,FWD,West Ham,0.0,0,0,-2,0,0.0,626,0.0,0.0,0.0,0.0,61,1,0,0.8,1.2,2025-10-04T14:00:00Z,29,1,0,0,0,0,7,0,0.7,0,7.0,1,-535,521,1056,4.4,False,0,7
Johnstone,GKP,Wolves,0.0,0,0,19,0,0.0,627,0.0,0.0,0.0,0.0,70,1,0,3.6,36.4,2025-10-05T13:00:00Z,90,6,0,0,0,0,7,5,0.1,1,0.0,3,10,158,148,4.5,True,0,7
José Sá,GKP,Wolves,0.0,0,0,0,0,0.0,628,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,1.3,0,0.0,0,-1712,171,1883,4.4,True,0,7
Bentley,GKP,Wolves,0.0,0,0,0,0,0.0,629,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.6,0,0.0,0,-332,78,410,4.0,True,0,7
King,GKP,Everton,0.0,0,0,0,0,0.0,630,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,8,0,0,0,0,7,0,1.2,0,0.0,0,-662,73,735,4.0,True,0,7
Agbadou,DEF,Wolves,0.0,0,0,4,0,1.1,631,0.0,0.0,0.0,0.0,70,1,0,1.7,15.4,2025-10-05T13:00:00Z,30,6,0,0,0,0,7,0,0.2,0,0.0,1,-470,39,509,4.4,True,0,7
Doherty,DEF,Wolves,0.0,0,0,0,0,0.0,632,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.1,0,0.0,0,-50,36,86,4.4,True,0,7
H.Bueno,DEF,Wolves,0.0,0,2,23,1,25.2,633,0.0,0.0,0.0,0.0,70,0,0,4.2,16.6,2025-10-05T13:00:00Z,76,6,0,0,0,0,7,0,0.1,1,0.0,8,-1,114,115,4.4,True,0,7
Mosquera,DEF,Wolves,0.0,0,0,4,0,0.0,634,0.0,0.0,0.0,0.0,70,0,0,0.1,1.0,2025-10-05T13:00:00Z,1,6,0,0,0,0,7,0,0.1,0,0.0,1,-43,16,59,4.4,True,0,7
R.Gomes,DEF,Wolves,0.0,0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.1,0,0.0,0,-60,63,123,4.5,True,0,7
S.Bueno,DEF,Wolves,0.0,0,0,4,0,0.7,636,0.0,0.0,0.0,0.0,70,1,0,1.0,9.2,2025-10-05T13:00:00Z,90,6,0,0,0,0,7,0,0.1,1,0.0,1,-20,132,152,4.4,True,1,7
Toti,DEF,Wolves,0.0,0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.1,0,0.0,0,-62,62,124,4.3,True,0,7
Hoever,DEF,Wolves,0.0,0,0,0,0,0.0,638,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,1.0,0,0.0,0,-1120,66,1186,4.0,True,0,7
Meupiyou,DEF,Wolves,0.0,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.0,0,0.0,0,-6,0,6,4.0,True,0,7
Pedro Lima,DEF,Wolves,0.0,0,0,0,0,0.0,640,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.5,0,0.0,0,-706,0,706,4.0,True,0,7
Pond,DEF,Wolves,0.0,0,0,0,0,0.0,641,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,1.5,0,0.0,0,40,1869,1829,3.9,True,0,7
Hee Chan,MID,Wolves,0.0,0,0,5,0,5.0,642,0.0,0.0,0.0,0.0,70,0,0,1.4,6.0,2025-10-05T13:00:00Z,59,6,0,0,0,0,7,0,0.1,0,3.0,1,-790,21,811,5.9,True,0,7
André,MID,Wolves,0.0,0,0,9,0,3.1,643,0.0,0.0,0.0,0.0,70,1,0,1.3,9.6,2025-10-05T13:00:00Z,90,6,0,0,0,0,7,0,0.1,1,0.0,3,42,105,63,5.4,True,1,7
Bellegarde,MID,Wolves,0.0,0,0,4,0,0.3,644,0.0,0.0,0.0,0.0,70,1,0,0.1,1.0,2025-10-05T13:00:00Z,14,6,0,0,0,0,7,0,0.0,0,0.0,1,-103,1,104,5.3,True,0,7
Fer López,MID,Wolves,0.0,0,0,0,0,0.0,645,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.0,0,0.0,0,-28,10,38,5.3,True,0,7
Gomes,MID,Wolves,0.0,0,0,15,0,13.8,646,0.0,0.0,0.0,0.0,70,1,0,3.5,17.6,2025-10-05T13:00:00Z,90,6,0,0,0,0,7,0,0.1,1,4.0,4,-70,75,145,5.4,True,0,7
Guedes,MID,Wolves,0.0,0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.0,0,0.0,0,0,0,0,5.5,True,0,7
Munetsi,MID,Wolves,0.0,1,0,19,0,0.6,648,0.0,0.0,0.0,0.0,70,1,0,2.9,11.2,2025-10-05T13:00:00Z,90,6,0,0,0,0,7,0,0.1,1,17.0,5,147,221,74,5.4,True,0,7
B.Traore,MID,Wolves,0.0,0,0,0,0,0.0,649,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.0,0,0.0,0,0,0,0,5.0,True,0,7
Chirewa,MID,Wolves,0.0,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.3,0,0.0,0,-272,114,386,4.4,True,0,7
Edozie,MID,Wolves,0.0,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.4,0,0.0,0,-419,147,566,4.4,True,0,7
Gonzalez,MID,Wolves,0.0,0,0,0,0,0.0,652,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,1.6,0,0.0,0,-1501,790,2291,4.4,True,0,7
Hodge,MID,Wolves,0.0,0,0,0,0,0.0,653,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.0,0,0.0,0,-48,0,48,4.5,True,0,7
Strand Larsen,FWD,Wolves,0.0,0,0,3,1,1.8,654,0.0,0.0,0.0,0.0,70,0,0,0.6,0.2,2025-10-05T13:00:00Z,76,6,0,0,0,0,7,0,1.4,1,4.0,2,-1935,1442,3377,6.4,True,0,7
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,655,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.2,0,0.0,0,-311,0,311,4.9,True,0,7
Kalajdžić,FWD,Wolves,0.0,0,0,0,0,0.0,656,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.1,0,0.0,0,-53,0,53,4.9,True,0,7
Chiwome,FWD,Wolves,0.0,0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,0.0,0,0.0,0,-12,41,53,4.4,True,0,7
Fraser,FWD,Wolves,0.0,0,0,0,0,0.0,658,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,6,0,0,0,0,7,0,2.1,0,0.0,0,-3090,945,4035,4.4,True,0,7
Walker-Peters,DEF,West Ham,0.0,0,0,2,0,0.3,659,0.0,0.0,0.0,0.0,61,0,0,0.6,5.2,2025-10-04T14:00:00Z,11,1,0,0,0,0,7,0,0.3,0,0.0,1,-263,98,361,4.4,False,0,7
Stach,MID,Leeds,0.0,0,0,13,0,17.3,660,0.0,0.0,0.0,0.0,67,2,0,3.3,11.2,2025-10-04T11:30:00Z,66,18,0,0,0,0,7,0,3.3,1,4.0,2,-1110,5056,6166,5.1,True,0,7
Ekitiké,FWD,Liverpool,0.0,0,0,3,0,0.7,661,0.0,0.0,0.0,0.0,65,1,0,0.9,3.6,2025-10-04T16:30:00Z,16,7,0,0,0,0,7,0,16.2,0,5.0,1,-45572,16281,61853,8.7,False,0,7
Mosquera,DEF,Arsenal,0.0,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.2,0,0.0,0,-614,72,686,5.4,True,0,7
J.Arias,MID,Wolves,0.0,0,1,22,0,18.8,663,0.0,0.0,0.0,0.0,70,1,0,4.7,15.6,2025-10-05T13:00:00Z,90,6,0,0,0,0,7,0,0.2,1,13.0,3,-181,158,339,5.2,True,0,7
Lecomte,GKP,Fulham,0.0,0,0,0,0,0.0,664,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,4,0,0,0,0,7,0,0.7,0,0.0,0,-345,44,389,4.0,False,0,7
Perri,GKP,Leeds,0.0,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,18,0,0,0,0,7,0,0.2,0,0.0,0,-138,98,236,4.5,True,0,7
Gyökeres,FWD,Arsenal,0.0,0,0,-1,1,1.3,666,0.0,0.0,0.0,0.0,61,0,0,5.5,1.4,2025-10-04T14:00:00Z,90,19,0,0,0,0,7,0,24.1,1,52.0,2,-127969,9372,137341,9.1,True,0,7
Aznou,DEF,Everton,0.0,0,0,0,0,0.0,667,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,8,0,0,0,0,7,0,0.1,0,0.0,0,-50,13,63,4.4,True,0,7
Xhaka,MID,Sunderland,0.0,0,0,18,0,20.3,668,0.0,0.0,0.0,0.0,68,2,0,4.6,19.0,2025-10-04T14:00:00Z,90,14,0,0,0,0,7,0,4.5,1,7.0,3,12525,17032,4507,5.0,False,1,7
Ndoye,MID,Nott'm Forest,0.0,0,0,11,0,25.1,669,0.0,0.0,0.0,0.0,69,1,0,3.6,8.8,2025-10-05T13:00:00Z,64,15,0,0,0,0,7,0,1.7,1,2.0,2,-8305,214,8519,5.9,False,0,7
Roefs,GKP,Sunderland,0.0,0,0,12,0,0.0,670,0.0,0.0,0.0,0.0,68,2,0,2.8,28.4,2025-10-04T14:00:00Z,90,14,0,0,0,0,7,4,5.3,1,0.0,2,17453,20764,3311,4.6,False,0,7
Wilson,FWD,West Ham,0.0,0,0,0,0,0.0,671,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.4,0,0.0,0,-63,661,724,5.9,False,0,7
Hato,DEF,Chelsea,0.0,0,0,6,0,0.4,672,0.0,0.0,0.0,0.0,65,0,0,1.3,10.8,2025-10-04T16:30:00Z,22,12,0,0,0,0,7,0,0.2,0,2.0,1,-196,141,337,4.8,True,0,7
J.Palhinha,MID,Spurs,0.0,0,0,6,0,2.8,673,0.0,0.0,0.0,0.0,67,1,0,1.5,7.6,2025-10-04T11:30:00Z,90,11,0,0,0,0,7,0,1.2,1,5.0,1,3696,5471,1775,5.5,False,1,7
Ramsdale,GKP,Newcastle,0.0,0,0,0,0,0.0,674,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,16,0,0,0,0,7,0,0.6,0,0.0,0,-426,207,633,4.8,True,0,7
Gunn,GKP,Nott'm Forest,0.0,0,0,0,0,0.0,675,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,15,0,0,0,0,7,0,1.5,0,0.0,0,-664,110,774,4.0,False,0,7
Ugochukwu,MID,Burnley,0.0,0,1,26,0,1.9,676,0.0,0.0,0.0,0.0,62,0,1,6.1,38.2,2025-10-05T13:00:00Z,21,2,0,0,0,0,7,0,0.1,1,21.0,7,1716,1822,106,5.0,False,0,7
Guessand,MID,Aston Villa,0.0,0,0,3,0,0.8,677,0.0,0.0,0.0,0.0,62,1,0,1.2,5.0,2025-10-05T13:00:00Z,23,3,0,0,0,0,7,0,0.0,0,6.0,1,-27,62,89,6.3,True,0,7
Masuaku,DEF,Sunderland,0.0,0,0,-2,0,15.2,678,0.0,0.0,0.0,0.0,68,2,0,2.6,11.0,2025-10-04T14:00:00Z,57,14,0,0,0,0,7,0,0.7,0,0.0,0,3153,4266,1113,3.9,False,0,7
Hermansen,GKP,West Ham,0.0,0,0,0,0,0.0,679,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,0.3,0,0.0,0,-159,76,235,4.4,False,0,7
Broja,FWD,Burnley,0.0,0,0,1,0,0.3,680,0.0,0.0,0.0,0.0,62,1,0,0.5,4.2,2025-10-05T13:00:00Z,31,2,0,0,0,0,7,0,0.1,0,0.0,1,-150,152,302,5.3,False,0,7
Šeško,FWD,Man Utd,0.0,0,3,33,1,20.9,681,0.0,0.0,0.0,0.0,68,0,1,10.7,46.6,2025-10-04T14:00:00Z,90,17,0,0,0,0,7,0,5.2,1,39.0,9,2315,11751,9436,7.3,True,0,7
Møller Wolfe,DEF,Wolves,0.0,0,0,-1,0,0.3,682,0.0,0.0,0.0,0.0,70,1,0,0.3,2.2,2025-10-05T13:00:00Z,13,6,0,0,0,0,7,0,0.1,0,0.0,1,-54,18,72,4.4,True,0,7
